sample_idx,is_outlier,iforest_score
720,0,0.16488961711029787
721,0,0.1563312241967703
722,0,0.1307964894931093
723,0,0.1732747018899709
724,1,-0.027297788861449845
725,0,0.1604057225858725
726,0,0.09775083406299612
727,0,0.08068167229992074
728,0,0.16773888282836313
729,0,0.1669319199708491
730,0,0.17499803348994641
731,0,0.1670222418901417
732,0,0.1688015317131205
733,0,0.1371618717249003
734,0,0.08986570268317684
735,0,0.17406000610207156
736,0,0.17587941474324292
737,0,0.1743362308717873
738,0,0.1728774433210848
739,0,0.16691086024104584
740,0,0.17350568568170965
741,0,0.16762388817384433
742,0,0.15718127944778876
743,0,0.14777208810423914
744,0,0.16858759383419614
745,0,0.13210010057485488
746,0,0.15674785001817754
747,0,0.12948092191823363
748,0,0.16998094322349794
749,0,0.023652297464566485
750,0,0.17193738045021034
751,0,0.17124217986476747
752,0,0.1720787351930821
753,0,0.15925315553907604
754,0,0.1812915949668064
755,0,0.17750887291612033
756,0,0.18045161168640322
757,0,0.17263008424300919
758,0,0.17840813994677596
759,0,0.10285626522806435
760,0,0.1688779156831024
761,0,0.1713567544122533
762,0,0.1612900821347057
763,0,0.1748317766492577
764,0,0.14538230410689656
765,0,0.16130642482775276
766,0,0.17894643822657613
767,0,0.15389925198686177
768,0,0.13529529071127322
769,0,0.1778774768185084
770,0,0.1756854131818471
771,0,0.14353595705390088
772,0,0.17684055258767417
773,0,0.1677863569957509
774,0,0.1728448236888382
775,0,0.04406786236255672
776,0,0.17334291469203422
777,0,0.17045914446776228
778,0,0.17239411156726875
779,0,0.16256128307028295
780,0,0.173188072839898
781,0,0.17399391057266222
782,0,0.17638407330984557
783,0,0.02179571274863562
784,0,0.16060517111179912
785,0,0.1666361111560523
786,0,0.01534113995688191
787,0,0.17092195464437582
788,0,0.14814260166735793
789,0,0.14981989043731325
790,0,0.13485771521100698
791,0,0.1747511461650928
792,0,0.0604870981609088
793,0,0.1613603563057633
794,0,0.1674347245336818
795,1,-5.81869366663712e-05
796,0,0.14464345385775546
797,0,0.17710466448013645
798,0,0.142823743494287
799,0,0.041761427141300156
800,0,0.16468156775166887
801,0,0.14234151078333285
802,0,0.08967325774232188
803,0,0.14776141028423445
804,0,0.113379569942206
805,0,0.16556238802311207
806,0,0.17172198250190884
807,0,0.16544352074368468
808,0,0.16875786698083267
809,0,0.16904997691377127
810,0,0.17156374317912637
811,0,0.14361737291929383
812,0,0.15501797658894728
813,0,0.15526226941334176
814,0,0.15835293038788634
815,0,0.17554061302462376
816,0,0.16565289641321612
817,0,0.16181087080895779
818,0,0.15992807488717248
819,0,0.1514624630534271
820,0,0.1689907344788088
821,0,0.17552287846561365
822,0,0.16370330583448983
823,0,0.14822987649473546
824,0,0.1610191355916517
825,0,0.17097991772575316
826,0,0.09246059467498241
827,0,0.171535219262345
828,0,0.17049804040507166
829,0,0.15955823689619653
830,0,0.15732706335744967
831,1,-0.016824172651549785
832,1,-0.0034511200530595865
833,0,0.15615137920697902
834,0,0.09639262601897897
835,0,0.1106551388540199
836,1,-0.007677790157133768
